,question_id,correctly_answered,incorrectly_answered,not_answered,avg_marks_correct,avg_marks_incorrect,avg_marks_na,f1,f2
325,326,122,71,34,36.9016,16.6901,25.1064,0.007632702110150441,0.3227429213793316
326,327,218,62,27,27.4587,9.3387,19.5843,0.011246217869525139,0.3746440495863301
327,328,111,72,48,36.4234,19.5417,25.6519,0.0069140330553417294,0.28691058785162177
328,329,46,102,74,33.5,20.2353,25.4603,0.002694755832615487,0.1062390777997757
329,330,215,70,18,26.7907,16.3714,19.8372,0.010810552675646692,0.35336580252976557
330,331,85,82,66,36.9059,19.8659,25.1963,0.005290665977272237,0.22505643472273543
331,332,118,100,49,34.5254,15.64,24.6294,0.00707166912026885,0.2794217108840217
332,333,180,32,42,35.6611,11.0,22.1964,0.011059315483678937,0.44986341809545116
333,334,149,84,31,34.2752,13.8929,21.8454,0.00897240487708728,0.3438885400768751
334,335,196,37,19,26.0765,14.4054,26.8791,0.009667285839647271,0.3276169846123899
335,336,155,54,45,29.471,11.1296,18.7541,0.008342134933114973,0.2929699973028821
336,337,118,90,39,36.0424,18.9889,22.2231,0.007296581371952462,0.2956680413804484
337,338,134,113,29,36.291,24.5044,29.1486,0.008192486313962697,0.3457386013112873
338,339,92,90,63,28.4022,15.5222,20.663,0.004840466271322908,0.16856243148561237
339,340,197,126,4,35.8477,21.746,20.675,0.012140283318321735,0.4886923060616231
340,341,108,118,45,37.8148,19.7373,23.9167,0.006894520785415947,0.2949131219863365
341,342,240,38,12,31.2375,13.5789,22.1029,0.013313857963729959,0.4965157696080912
342,343,74,90,67,29.7973,14.0889,22.1808,0.004033976023760566,0.1414965764113045
343,344,211,60,20,27.6967,16.0,22.1613,0.010860099768870738,0.3579052945359705
344,345,221,53,14,29.2081,13.4717,16.8462,0.011815388864872519,0.40577375667522847
345,346,175,120,20,32.3429,18.3583,18.9385,0.01004296146170445,0.3753462120724449
346,347,155,102,25,30.3484,12.5098,15.0636,0.008495253666559725,0.3058865356082277
347,348,67,118,52,21.7463,16.9322,19.8993,0.0029409915092411284,0.08307700614836158
348,349,120,83,26,32.6417,17.7229,21.5696,0.006899972715143201,0.2612100134247004
349,350,181,59,28,29.5691,12.5763,19.3523,0.00979477931583635,0.34236919159652485
350,351,178,55,25,29.0056,16.0182,23.181,0.009438172941921338,0.3291248427940578
351,352,55,70,73,28.0182,19.4,27.398,0.0028658334899947166,0.09971934903942103
352,353,132,127,31,31.6818,14.7402,23.1616,0.007461210698505473,0.2812043177028474
353,354,114,111,46,38.9386,12.1351,21.0504,0.007398654555837648,0.32497272657762966
354,355,182,74,14,29.2912,10.5811,16.871,0.009847073121282626,0.3343872317518175
355,356,141,59,51,30.8369,15.8136,21.0444,0.007838396351854298,0.28525509941472216
356,357,128,98,53,34.5234,17.0612,24.1241,0.007713848578047142,0.3060534723888186
357,358,126,115,45,35.8889,16.0087,23.5135,0.0077541097767337775,0.31394060573758875
358,359,155,96,27,31.1871,19.9896,24.009,0.008678950030980058,0.31127516704667235
359,360,62,116,58,37.3387,27.2155,28.7799,0.0038804368953275093,0.17306082198651626
360,361,81,86,54,33.4691,23.5233,30.1176,0.004661132600741424,0.19046949770774632
361,362,84,77,60,33.3929,15.3117,22.9947,0.004878979367461252,0.19363700214486518
362,363,106,104,66,42.717,17.4327,27.4088,0.0072635203001478795,0.3459060739946627
363,364,45,74,56,37.4444,14.5811,24.3517,0.002842469530683583,0.12124896434554677
364,365,80,151,34,34.95,17.8146,21.3509,0.004795048273833544,0.19838436619070965
365,366,88,109,57,37.375,14.1101,25.3247,0.0055618776962137175,0.23397479250352063
366,367,146,69,37,31.7603,13.1014,20.7008,0.008323554715647226,0.3045140377645139
367,368,96,80,51,37.4583,20.1,23.3481,0.006107477398326814,0.2584543212199484
368,369,135,97,43,33.4222,14.6907,20.3033,0.00792930307965155,0.30310333036627507
369,370,124,92,51,32.5484,15.3152,24.0929,0.007103871217192123,0.2727472220611334
370,371,158,68,52,36.6329,9.3971,20.708,0.009811955393832611,0.4083425909823072
371,372,230,67,9,30.113,13.3284,18.1842,0.01246206519923694,0.45054818627662874
372,373,22,86,79,26.8636,17.9767,20.3239,0.001115181408860361,0.03679838074660608
373,374,86,83,66,37.0814,16.8554,24.7151,0.005370025073331305,0.23362196349646694
374,375,138,50,43,29.8696,12.3,21.1007,0.007475071096090994,0.26284914684141114
375,376,66,84,65,34.697,14.9405,23.4372,0.003897170218331983,0.16163967241789295
376,377,166,113,22,33.3916,19.0531,21.7639,0.0096825924558866,0.37618310979462116
377,378,104,104,55,37.6635,16.6442,25.2533,0.006587729425629377,0.28211311671140854
378,379,150,93,34,36.36,16.5269,23.4074,0.009316084142508079,0.3796566287198048
379,380,39,92,77,28.7692,16.8804,23.6439,0.002037675408394194,0.07648135026292278
380,381,158,68,38,36.5633,12.8088,23.3069,0.009896091513156695,0.40437485654086475
381,382,137,108,45,30.1971,13.2963,17.5229,0.007537763588666473,0.26552840681914147
382,383,194,56,30,38.2165,18.1786,25.6667,0.012427023528967207,0.5332335099044648
383,384,77,82,67,32.7792,20.9634,29.6087,0.004421628297829252,0.17110340955465272
384,385,213,53,10,30.8451,14.4151,22.1077,0.011773481093367476,0.4252288562424642
385,386,202,54,7,31.6832,17.1667,20.2857,0.0114057853144184,0.41947182719527604
386,387,249,42,23,27.8916,10.6429,18.7639,0.012883788357601324,0.43465133780701065
387,388,206,121,9,35.0097,18.1157,18.9434,0.012542105913731545,0.4952494966075895
388,389,150,56,50,29.82,13.7857,19.0556,0.008149784774908355,0.28561466552312725
389,390,101,101,41,36.9802,15.5347,22.3409,0.006345251363294982,0.26586890686537645
390,391,155,57,35,31.6968,15.9123,20.7778,0.008711310491149616,0.3282790008581797
391,392,162,94,41,33.7407,16.9574,21.2315,0.009580118109333942,0.37359181354484616
392,393,160,83,40,35.4,16.988,23.4602,0.00961993438545075,0.3981514848711936
393,394,69,129,62,27.7246,18.4031,21.3077,0.0035826238688318646,0.12180749343144565
394,395,27,179,42,34.4815,24.2123,27.5231,0.0016161005765799145,0.06500766578990724
395,396,111,36,68,23.6306,13.8889,26.1355,0.0051775690943285275,0.1495449190745185
396,397,140,121,6,30.9429,19.3967,20.1277,0.007796792021192574,0.2868964010592123
397,398,177,68,35,28.9605,19.4118,28.2143,0.009407966314843062,0.3326456643648536
398,399,85,103,51,33.1176,16.3981,27.087,0.004949778395984572,0.19207005007662345
399,400,79,131,46,30.2532,18.3893,21.9474,0.004335734163079369,0.1544877627845016
400,401,157,68,42,33.8917,15.4706,22.9704,0.009288763211211765,0.35859116692445786
401,402,62,109,65,35.6452,19.3761,28.7979,0.003740661337279176,0.15958410400902742
402,403,157,78,47,30.6752,11.4615,20.1462,0.008756890839060475,0.31620767786891946
403,404,153,92,34,33.0654,19.413,28.5638,0.008873842232368664,0.34453229962827336
404,405,108,97,51,36.6019,20.9278,26.875,0.0067026145663519,0.2877835919405585
405,406,66,97,74,37.6212,15.2577,22.4759,0.004188907324658873,0.18036046538711842
406,407,74,94,75,39.2568,20.617,28.4069,0.004767512339394606,0.2180457253254259
407,408,272,32,8,26.9485,16.0,20.0943,0.01373478764867,0.457789253858864
408,409,62,161,25,30.1452,23.8261,21.3438,0.0033698852538352124,0.12072036902452689
409,410,105,171,16,36.0095,18.1053,22.4583,0.006414774950696749,0.26800015434290253
410,411,56,116,67,28.125,16.6638,27.7471,0.002859907189261746,0.10641186402904367
411,412,151,97,18,29.8344,16.5155,23.2143,0.008154132387499567,0.296938797087796
412,413,199,71,20,32.9397,13.3803,23.1719,0.011511279187933009,0.4410058012968276
413,414,107,81,46,28.514,15.1728,22.1879,0.005602376994428698,0.19722988573724473
414,415,262,36,10,24.6679,11.8889,20.9048,0.012545469831107799,0.3794311663568421
415,416,36,82,82,29.3611,12.3902,26.1948,0.0018735951564453593,0.07665349604707232
416,417,26,128,80,26.1923,22.8203,27.8214,0.0012552988745161851,0.04415875308546856
417,418,52,115,55,26.4038,17.3652,23.4971,0.0026107994301836747,0.08769403758136785
418,419,124,80,68,32.5161,21.275,23.7892,0.007098724310401371,0.277302412793959
419,420,167,51,40,30.8982,13.549,24.0726,0.009230620902324398,0.34348844573124276
420,421,285,14,4,28.6456,10.0,18.6512,0.014946264312450887,0.5288926664985402
421,422,173,71,31,34.341,16.7042,21.8557,0.010403064830747117,0.39315476591942716
422,423,69,98,69,33.4348,12.4694,23.3934,0.003994112009024369,0.1648952001573939
423,424,258,30,12,30.5271,10.3667,18.5342,0.014266998463282396,0.5108967107739759
424,425,198,76,33,35.6566,13.2763,21.7955,0.012123196375625207,0.48844742245696376
425,426,282,13,7,26.3404,15.5385,17.5946,0.014063634166053643,0.4486289234328219
426,427,160,64,26,34.2,16.7188,27.8346,0.009378192690517716,0.37987151936811486
427,428,262,43,20,30.3511,10.8837,19.3103,0.014433602667306814,0.5041923409373086
428,429,147,94,47,32.1633,16.6064,20.5809,0.008468113676278607,0.30912545648883366
429,430,204,105,4,27.6471,16.1429,12.4,0.010520134071490836,0.35516924044278947
430,431,192,65,24,34.5365,14.2308,21.9747,0.011489120625455783,0.45180947289792805
431,432,143,87,27,34.1608,18.7241,24.6545,0.008563281941911775,0.3280660114686957
432,433,151,67,39,36.0265,19.2388,24.813,0.009309910314257609,0.37880485556018934
433,434,208,60,17,34.6442,18.3333,22.7838,0.012529062384425756,0.49194597512764304
434,435,178,89,24,35.191,16.8427,21.1951,0.010870800255420998,0.42721821858469583
435,436,130,95,38,34.2615,16.4737,24.4779,0.0076995868286649765,0.3055708523378611
436,437,22,169,52,29.4091,23.4497,25.1447,0.001157445760883123,0.04812811151537739
437,438,211,54,36,32.545,10.7037,19.4268,0.01213793406047541,0.45666064276927437
438,439,138,119,20,30.8841,21.084,21.0,0.007667008290159887,0.2794071461191552
439,440,223,39,22,33.0897,14.8974,22.0533,0.012900141092421014,0.501098370619383
440,441,246,59,6,27.8211,12.2373,15.8936,0.012761990302565574,0.41455438276077494
441,442,225,52,9,33.48,16.4038,21.3958,0.013124290288520517,0.5106487493142979
442,443,168,107,9,28.006,18.7664,18.02,0.008701881237396293,0.29455236401567836
443,444,302,26,5,31.3477,15.3077,21.1212,0.01692021647239421,0.6222152159088659
444,445,149,171,13,33.6711,21.8889,18.4,0.008854260409915111,0.3349407511962894
445,446,121,119,22,29.2397,15.7983,19.8889,0.0065068480828994295,0.2237908046451715
446,447,74,207,21,26.3919,19.57,19.0682,0.003682752956915201,0.12024024797371861
447,448,119,101,37,34.8655,15.2376,22.055,0.007174667974292276,0.27947342739108677
448,449,192,86,19,28.5365,18.4186,25.8088,0.01017831536604782,0.33766151165752006
449,450,256,40,10,29.5625,14.825,17.95,0.013747792985977222,0.4921329886745748
450,451,205,80,13,31.7854,16.8375,16.6923,0.01163258536168805,0.425071147973743
451,452,130,87,25,34.3308,15.9885,19.1795,0.007825916809670498,0.2991371073793822
452,453,85,115,37,39.2353,12.5478,24.2093,0.005580764544597693,0.24286109505370654
453,454,142,82,44,37.0,17.0976,23.5678,0.008901542669714203,0.3714592516384997
454,455,327,11,1,26.5199,13.8182,14.0833,0.016358022260044628,0.5248305028825827
455,456,223,112,6,32.6637,19.8036,18.4419,0.01288548774467451,0.49209015505537096
456,457,209,72,17,33.1196,17.3056,20.4828,0.012197723529264376,0.46500889102012294
457,458,127,142,15,27.2756,16.8732,19.0968,0.0064779958440512875,0.211312401326411
458,459,51,74,68,33.4118,22.1216,27.5992,0.00290876702272046,0.1217582829675237
459,460,136,84,32,30.3382,15.1429,22.0887,0.007410077520933656,0.2740431465822082
460,461,86,85,65,31.6744,20.2,26.9949,0.004775811972941628,0.18755624857976289
461,462,229,58,33,35.4847,8.5517,18.2188,0.013990028785310839,0.5690012998293347
462,463,135,66,56,32.3778,13.6515,19.5766,0.007786572217553015,0.2885174159563391
463,464,157,67,41,33.8408,16.2537,21.9818,0.009297354440764781,0.3613969044791233
464,465,89,108,59,35.2472,18.75,24.8953,0.005403453233132523,0.2187676990692112
465,466,28,105,72,25.1071,18.0571,26.1626,0.0013572102187031083,0.04791151018114438
466,467,56,190,25,28.2143,26.3947,34.2561,0.002933114765939018,0.09556906501045169
467,468,61,229,13,24.6885,21.3668,18.9851,0.0029350323640030566,0.0901440317803394
468,469,21,74,103,25.4286,15.3378,28.6518,0.0009974993891991224,0.03515490336737369
469,470,42,155,46,27.8333,20.8065,22.2623,0.002149280079493585,0.07167371505570096
470,471,18,230,31,21.1111,28.0217,23.7188,0.0007718540879596672,0.019289288529097812
471,472,133,70,39,35.1504,16.7286,24.3403,0.008035742765302408,0.32971138037894177
472,473,235,91,13,32.8,16.9121,20.0392,0.013547696124552975,0.5258393152202908
473,474,149,170,6,35.8792,16.4235,21.9048,0.009190338744428296,0.3711593000079278
474,475,131,78,41,37.2901,16.7308,21.5354,0.008185142157777577,0.3577317927940157
475,476,316,28,2,27.6772,14.25,16.5185,0.016327991424800195,0.5232868920899688
476,477,262,25,15,28.7519,11.4,16.7966,0.013849759815758308,0.4662990495957451
477,478,251,26,6,25.7052,10.4615,14.119,0.01225106039591216,0.4051489806719002
478,479,232,46,27,29.7328,11.5217,18.863,0.012520886075222438,0.44633167856309625
479,480,239,56,12,29.272,16.8036,19.7391,0.012813973873527241,0.4340730560184772
480,481,199,65,21,30.8342,15.1077,21.6129,0.010986553794416147,0.40876873058511526
481,482,272,54,19,28.7904,10.6481,17.4038,0.014461064861206203,0.4923889009243015
482,483,226,66,20,30.2434,8.7576,17.1818,0.012318839264029012,0.4442208932007345
483,484,112,154,31,33.7411,20.7922,21.5,0.006604797969566844,0.26148418689913927
484,485,212,52,15,30.5708,10.0385,21.1774,0.011629019333223743,0.42226962889485176
485,486,238,68,5,27.5042,10.3529,14.0789,0.012228801412061964,0.399540805238035
486,487,244,46,11,31.0902,13.0435,19.6905,0.013674034838582592,0.5010411525547787
487,488,237,58,14,32.27,11.8793,19.8148,0.01354096449278694,0.5095900926897188
488,489,296,24,5,30.0068,8.0,25.122,0.016099686339617312,0.5747303471856313
489,490,268,43,5,26.4627,11.4186,17.641,0.013373796670813272,0.44138036442508694
490,491,193,104,12,36.513,17.8846,22.3623,0.011959226327685714,0.49486402628181575
491,492,235,71,13,31.1447,12.4225,17.66,0.013236918315351343,0.4646699855960019
492,493,178,117,21,30.6854,17.4274,16.8723,0.009836822707934512,0.35432301985332726
493,494,170,80,29,28.1529,9.4375,15.837,0.008874347864144082,0.299826299910428
494,495,178,78,23,34.6348,14.5641,25.8977,0.010677530220141765,0.429224053422903
495,496,240,47,17,31.6833,10.2979,16.3387,0.013663068499750852,0.4925291345424929
496,497,235,81,21,32.3447,14.5309,19.5,0.013494453075739897,0.5056659853219174
497,498,227,74,27,30.7225,15.4459,15.45,0.012578484636226224,0.4522300295377925
498,499,188,65,39,34.016,15.4462,25.4757,0.011183169451092793,0.43156425463931347
499,500,210,67,12,34.6905,20.3731,20.7593,0.012582160411081546,0.4989102659404258
500,501,261,68,12,29.9387,11.8971,18.9796,0.014168601147576556,0.5044613606279427
501,502,278,21,5,29.9496,10.4286,15.6389,0.015010745814403311,0.5372941474657351
502,503,245,47,5,32.6327,17.1489,17.8095,0.014070482040117814,0.531560262056704
503,504,169,96,29,29.8817,15.8958,17.7865,0.00915262362163646,0.3190724515131675
504,505,259,42,13,26.7954,8.0,14.9828,0.013118480827349408,0.418462331679267
505,506,213,56,11,29.1127,14.625,20.3889,0.011434885981455027,0.3930035011888723
506,507,172,85,18,34.5,12.2471,21.1,0.010235667206546336,0.4136474028013107
507,508,267,39,6,26.7603,12.3846,15.1739,0.013451199751823033,0.4364907719250263
508,509,163,89,18,30.7975,24.7079,22.6338,0.009000227729337548,0.34005303347888494
509,510,102,95,50,34.951,19.4316,26.6515,0.00618356259705742,0.2472948588455789
510,511,168,91,39,34.9167,12.6264,20.3469,0.010104820729171094,0.4010001201342816
511,512,127,95,49,32.189,17.7789,24.4366,0.007317755697035528,0.26812119826828956
512,513,160,89,16,29.075,11.3596,17.6974,0.008571294713724578,0.28821144774086543
513,514,258,63,2,30.4302,13.0159,17.6333,0.014120139532006767,0.5104600662666372
514,515,276,30,6,27.6087,10.1,23.3243,0.014180512241767489,0.4681636542022902
515,516,224,83,8,33.7098,12.8795,16.3636,0.013192450122983814,0.5157764585998775
516,517,162,71,22,35.0988,14.2676,20.3373,0.009832901227835296,0.38970350433334694
517,518,256,51,13,30.418,8.2549,17.7679,0.013968863374444983,0.5129957510497386
518,519,189,84,10,24.5714,12.0714,10.3617,0.009009828857475003,0.2658521126609911
519,520,260,47,4,29.4615,12.7872,19.2857,0.014010345100196272,0.4815606583033715
520,521,103,132,33,32.3786,17.8864,20.2018,0.005869989059555346,0.22752617341178136
521,522,236,67,22,31.9195,14.3582,17.8356,0.013421739820441736,0.4935919742566837
522,523,211,71,15,28.6351,13.2958,17.1765,0.011119242322029921,0.38143665716782416
523,524,218,49,18,30.2844,14.3673,23.5161,0.011969719593363008,0.4255916773983096
524,525,246,52,8,32.5163,11.3269,19.7556,0.014182374290586785,0.5372466968715848
525,526,206,111,13,28.6748,16.5586,17.3667,0.010856578816603256,0.3691225657771203
526,527,229,36,17,25.9127,9.3889,19.1772,0.011279725081102481,0.3533607789171292
527,528,254,41,11,30.7283,15.4878,18.9149,0.01403020731550809,0.5135936714563757
528,529,240,51,21,34.2375,10.1176,19.2933,0.014264652668283646,0.5614075637148238
529,530,264,37,12,27.9242,12.7568,18.3333,0.013688600602252516,0.4692316364136347
530,531,198,42,26,33.6111,13.0714,22.3333,0.011612760295320714,0.44583113514517586
531,532,174,104,15,30.5057,16.2404,20.4906,0.009612904272194453,0.34412936364896424
532,533,251,57,18,27.4343,18.5614,22.375,0.012817328172732841,0.4276478438257025
533,534,269,36,6,24.9368,9.6111,18.6667,0.0128905722681119,0.40148186280065457
534,535,282,39,2,24.7979,13.641,16.0909,0.013539648124059722,0.4199219160447496
535,536,248,60,1,30.4919,15.5333,17.6154,0.013696830815465513,0.49963229098830436
536,537,288,32,4,31.5347,14.625,12.5,0.016175457091210856,0.5942666319470854
537,538,191,116,4,30.7277,21.3276,17.6207,0.01056936323349976,0.38532490801538993
538,539,328,10,3,25.4299,16.3,17.8077,0.01590329855917627,0.5198856834301382
539,540,212,103,9,28.7075,17.4175,21.1852,0.011214381348029356,0.39031270650928446
540,541,247,47,23,28.6275,11.617,20.2464,0.013010978999106441,0.4557977456760529
541,542,197,70,32,33.9442,12.7571,22.7927,0.011607641132003884,0.4652524500228429
542,543,200,83,36,34.145,15.1807,21.6344,0.011938986883513697,0.4671031952942693
543,544,186,85,22,36.0161,18.4588,21.3625,0.011411490614811568,0.4696134437088077
544,545,202,114,17,35.4257,14.6579,20.9655,0.012350211339259185,0.4939277437402996
545,546,204,38,44,31.5294,16.8158,20.1019,0.011537249433384026,0.4271867539944064
546,547,196,72,10,35.8878,13.4306,17.6667,0.012020023258421974,0.49198144817207656
547,548,263,50,5,25.3346,15.46,14.75,0.012736243418070649,0.4048753405231515
548,549,244,34,9,26.5615,8.9412,21.26,0.012173597961715426,0.39818451080280876
549,550,197,56,35,32.1269,15.4286,23.3396,0.01123872385596494,0.43260989457376
550,551,230,57,9,31.1391,12.0877,15.9111,0.012802979806639192,0.4784543404899547
551,552,202,65,25,33.2624,11.9385,20.8427,0.011770675814892684,0.461150164874048
552,553,106,188,14,32.5377,19.8511,18.9138,0.006052352011195449,0.23668878885583483
553,554,164,95,36,33.3659,13.4632,20.7818,0.009620164129689156,0.366635899664835
554,555,180,109,14,34.2056,15.7706,20.4717,0.010733529490435309,0.4160453172702431
555,556,110,122,33,30.6455,18.7049,20.3636,0.006098806300371762,0.21883049479744557
556,557,199,101,16,28.5729,16.9406,16.5306,0.010504021978565665,0.36018118521752673
557,558,242,47,9,27.9463,18.0851,18.6875,0.012509986206192937,0.43391579811697445
558,559,187,80,26,30.6738,11.1375,16.9655,0.010254890636161215,0.38361491912028206
559,560,204,72,24,29.6324,10.9583,17.5867,0.011033204059137063,0.38438700480024457
560,561,175,68,33,29.8914,11.8529,19.2353,0.009497978865597433,0.3317359331224421
561,562,147,79,37,35.3605,18.5696,26.1827,0.008856922315846243,0.3684264860858911
562,563,135,78,46,33.9852,17.7051,23.9298,0.008026680974265277,0.31384803720285276
563,564,154,84,31,31.1364,11.9881,19.7826,0.008564804317976541,0.31927368957011365
564,565,110,134,38,29.3636,12.7164,17.3309,0.005920041271118325,0.20320235102437798
565,566,72,106,56,33.4861,12.9245,19.7632,0.004203741050376963,0.1692024023305117
566,567,146,89,38,32.2808,18.2809,20.9688,0.008459204663229691,0.30263280996752173
567,568,119,108,37,37.6387,20.1296,23.8922,0.007557815957361853,0.31854663700006536
568,569,253,57,9,29.8024,10.5088,18.9189,0.013738438727854739,0.4695520459882982
569,570,220,55,21,26.1227,11.6,19.875,0.010922410583962002,0.34685142624435183
570,571,119,88,31,32.605,18.5114,21.5,0.0068830945843565425,0.25845106853762173
571,572,108,91,49,32.7778,19.9121,25.3129,0.006206139784418571,0.24223280149620124
572,573,160,87,22,35.425,18.6207,22.0448,0.00976264091545619,0.3933880916649501
573,574,168,70,32,34.5119,13.3714,24.1538,0.010110711340773626,0.39752570888892086
574,575,223,64,11,30.9865,12.2344,19.1639,0.012440698714739034,0.4512784243932701
575,576,284,22,3,28.993,5.8182,16.3333,0.015053857615660795,0.5231249636127944
576,577,57,182,28,34.1053,23.4451,28.6739,0.003360394196822744,0.1336563703693012
577,578,167,77,32,30.9102,13.7922,23.1091,0.00927674812550642,0.340376478450339
578,579,261,25,12,28.5019,12.56,17.0,0.0136976521750052,0.4664344762844063
579,580,218,76,25,31.0826,10.3947,18.6026,0.012193513392706315,0.44078102903228494
580,581,86,90,56,30.3953,18.4444,25.5963,0.004717104199099268,0.1656073933509198
581,582,91,102,48,32.6484,14.5588,20.6641,0.005326498010005015,0.20020476991976024
582,583,32,102,81,36.6563,18.6078,29.5026,0.0019537870980370106,0.08534568893703531
583,584,65,91,83,26.8615,14.8901,23.3463,0.0032310851123570684,0.11484785223718318
584,585,173,63,44,33.9306,18.127,23.9426,0.010320118184373823,0.39975448215055753
585,586,129,85,46,39.0853,17.2706,26.127,0.008395431030504859,0.368458391393495
586,587,50,66,58,33.88,18.197,25.7124,0.0029662820501560293,0.11546766757098131
587,588,78,114,61,27.2051,27.2193,25.5856,0.003984163400057873,0.13480027891962437
588,589,185,47,48,34.4595,18.4681,25.3047,0.011055298264252224,0.4447702489768877
589,590,70,110,59,40.1714,20.9091,27.628,0.004600449977261595,0.20798668764521294
590,591,115,74,46,33.4609,15.3243,26.4348,0.006705404169748573,0.2619979480614817
591,592,234,48,24,31.0043,12.6875,21.7467,0.013000513128100643,0.47178219003492067
592,593,223,81,11,28.2422,12.8642,16.4643,0.011675758906764132,0.39294304138762115
593,594,251,32,14,31.0598,4.8125,16.5,0.014023541070301097,0.5032412004282799
594,595,86,171,32,30.4535,24.8596,25.7551,0.004698055850039747,0.17902461538034362
595,596,270,33,6,24.5481,10.9394,18.8571,0.012848753243222169,0.4021506378950351
596,597,183,74,28,28.8361,10.8784,16.8105,0.00964818696867455,0.3324810932403341
597,598,64,114,64,33.6094,16.2368,25.9886,0.003777212204320446,0.1438215490615139
598,599,82,67,60,32.3902,16.4179,22.0536,0.004729764858727026,0.17629027167849792
599,600,26,100,76,19.4615,21.42,26.9353,0.001077878027863761,0.028062828575750008
600,601,190,115,27,30.8,20.7217,25.8861,0.01049083843506705,0.3911318644199874
601,602,103,190,26,27.4272,22.0947,21.5342,0.005281571423533923,0.1750836290330926
602,603,83,156,42,32.6988,20.0897,27.744,0.004737233904067795,0.18503277468969714
603,604,199,106,4,24.6985,15.9151,18.3824,0.009533927593297084,0.28347095640800196
604,605,114,151,31,32.2281,21.9205,22.5914,0.006534075744290831,0.24421732505750762
605,606,130,167,6,33.9308,18.6467,20.0,0.007696562314119427,0.2941234619336519
606,607,189,60,31,30.0317,11.9,17.3165,0.010313759747085385,0.3606975450662316
607,608,209,98,14,34.0,20.2347,19.8793,0.012356184523901918,0.4892154242546411
608,609,277,71,8,26.6859,7.9014,14.0588,0.013970187357037657,0.4417502280274442
609,610,130,132,38,24.6154,20.7273,25.4086,0.006159437744109935,0.18810305548035847
610,611,157,114,24,35.8917,21.9298,21.525,0.009639863652289896,0.39394859645689767
611,612,126,162,6,33.5079,25.463,25.8966,0.007419748176969573,0.2840917223285348
612,613,91,108,49,28.3516,17.4907,23.9926,0.004750401913167377,0.1739729368356226
613,614,75,150,46,29.3867,19.9867,27.0328,0.00402037039190874,0.14044995640387786
614,615,42,70,75,24.9048,20.5857,29.5647,0.002018880738015101,0.0675255633023732
615,616,180,71,41,35.3444,15.4789,23.6381,0.010895303243622022,0.45361822367163607
616,617,92,210,3,32.75,21.6619,19.4333,0.005304229928489797,0.20222641651330378
617,618,87,105,51,34.5402,19.1333,24.6327,0.005189362084093276,0.2081280603753491
618,619,75,105,61,31.8533,21.8667,25.3879,0.004247452837954623,0.16167748410236518
619,620,226,99,3,31.7965,12.9697,16.6757,0.012892259979446749,0.45891557791803905
620,621,135,134,26,35.4889,21.306,24.7674,0.008221631127243138,0.3399416629064088
621,622,120,112,23,30.475,16.4821,20.3451,0.006501223686040036,0.24718600821014222
622,623,133,165,3,31.6692,16.7273,19.9697,0.0074840367380178624,0.28648356523283175
623,624,179,105,17,31.6257,15.4286,17.7,0.01021388418670464,0.36951130013354416
624,625,138,109,25,29.3913,16.5229,21.4737,0.007355404087972821,0.2657864836700317
625,626,25,146,61,28.88,27.0616,28.0382,0.0013321250653497057,0.04820927719669095
626,627,210,69,23,30.9048,21.029,25.7439,0.011623179947273464,0.4336457713411162
627,628,99,93,38,28.9596,16.957,23.95,0.005202154871924417,0.18723315211086172
628,629,37,69,91,36.7838,14.2029,28.7325,0.0022544238521582855,0.09911031515800142
629,630,58,74,72,33.8448,17.473,26.3947,0.003357352484661003,0.14185814137538788
630,631,85,142,51,33.1294,20.993,27.6116,0.0049710331252217094,0.19464744255826
631,632,29,189,65,30.6552,23.4762,22.8497,0.0016027483491075506,0.06103900068855631
632,633,51,109,56,24.6078,18.5596,22.4974,0.00240587777237223,0.08040093351723598
633,634,45,146,60,35.8222,24.5137,24.8256,0.0027312369565392815,0.1161428497059157
634,635,176,80,27,28.5852,18.8,25.3409,0.00929223070785776,0.33029595338028117
635,636,162,89,23,27.9259,16.4045,19.6849,0.008462465277388146,0.28058306400739286
636,637,196,92,11,35.0153,17.0326,21.0952,0.011750059364576427,0.477721280316141
637,638,101,89,39,35.8911,19.7753,27.5039,0.006152724305609478,0.2572295587524963
638,639,94,124,52,36.3085,23.0887,28.0063,0.005781258617870575,0.24275182544125637
639,640,77,119,31,23.0779,22.0588,20.2033,0.003534680040757104,0.10702446303085335
640,641,45,114,82,24.8222,20.0439,26.9378,0.002148070028167625,0.06794480117094567
641,642,75,97,56,30.9333,18.701,24.4749,0.004155102408195557,0.14951563947957955
642,643,223,77,13,33.0314,21.5325,23.5116,0.012926444678290919,0.4937130444687656
643,644,180,63,37,38.5778,16.9365,25.2358,0.011578684440758177,0.5036305749697074
644,645,36,110,76,36.8333,19.6818,29.0842,0.002232928513049144,0.0962455071587181
645,646,30,100,93,34.0,15.48,26.3702,0.0017624769179783526,0.07254353135528192
646,647,41,100,77,25.0732,22.34,23.1279,0.0019649318470955886,0.06177821494818015
647,648,173,107,4,34.6936,18.3458,19.7429,0.010298404229036214,0.4130481798287047
648,649,283,46,6,29.3428,12.9783,13.871,0.015142112772638534,0.5345329401700349
649,650,271,87,3,28.1402,15.2644,10.8696,0.014086522082689653,0.4890476686923839
650,651,239,55,5,25.8285,12.2727,15.6857,0.011749339843722265,0.3682952524163832
